snapshot_date,keyword,provider,count_top_n,share_pct,best_rank,is_brand,total_results
2026-08-09,Sistrix,cimdata Bildungsakademie GmbH,6,30.0,1,0,36
2026-08-09,Sistrix,Learning Digital Academy GmbH,2,10.0,2,0,36
2026-08-09,Sistrix,ecomex GmbH & Co. KG,2,10.0,3,1,36
2026-08-09,Sistrix,Wildner Akademie für Digitale Wirtschaft & Management,2,10.0,6,0,36
2026-08-09,Sistrix,Learnix GmbH,1,5.0,20,0,36
2026-08-09,Social Media Advertising,Masters of Digital GmbH,4,20.0,7,0,591
2026-08-09,Social Media Advertising,OneCareer,2,10.0,4,0,591
2026-08-09,Social Media Advertising,Learning Digital Academy GmbH,2,10.0,6,0,591
2026-08-09,Social Media Advertising,ecomex GmbH & Co. KG,2,10.0,8,1,591
2026-08-09,Social Media Advertising,Distart Education GmbH,2,10.0,10,0,591
2026-08-09,Social Media Advertising,SMD Performance Media,2,10.0,12,0,591
2026-08-09,Social Media Advertising,Karriere Tutor GmbH,1,5.0,1,0,591
2026-08-09,Social Media Advertising,IU Akademie IU Internationale Hochschule,1,5.0,2,0,591
2026-08-09,Social Media Advertising,WBS TRAINING SE,1,5.0,3,0,591
2026-08-09,Social Media Advertising,Nest Academy GmbH,1,5.0,5,0,591
2026-08-09,Social Media Advertising,Talentspring Academy Group,1,5.0,14,0,591
2026-08-09,Social Media Advertising,mycareernow,1,5.0,18,0,591
2026-08-09,Social Media Experte,SMD Performance Media,7,35.0,3,0,402
2026-08-09,Social Media Experte,LVQ Weiterbildung und Beratung GmbH,4,20.0,2,0,402
2026-08-09,Social Media Experte,Masters of Digital GmbH,4,20.0,4,0,402
2026-08-09,Social Media Experte,ecomex GmbH & Co. KG,3,15.0,1,1,402
2026-08-09,Social Media Experte,Webmasters Akademie Nürnberg GmbH,1,5.0,10,0,402
2026-08-09,Social Media Experte,Akademie Überlingen,1,5.0,12,0,402
2026-08-09,Social Media Marketing Manager,GrandEdu GmbH,4,20.0,6,0,1376
2026-08-09,Social Media Marketing Manager,ecomex GmbH & Co. KG,2,10.0,5,1,1376
2026-08-09,Social Media Marketing Manager,velpTEC GmbH,1,5.0,1,0,1376
2026-08-09,Social Media Marketing Manager,Akademie Überlingen,1,5.0,2,0,1376
2026-08-09,Social Media Marketing Manager,Business Trends Academy,1,5.0,3,0,1376
2026-08-09,Social Media Marketing Manager,DeLSt GmbH Deutsches eLearning Studieninstitut,1,5.0,4,0,1376
2026-08-09,Social Media Marketing Manager,edu-campus Bildungs- und Personaldienstl. Inh.: Emanuele Frusteri,1,5.0,7,0,1376
2026-08-09,Social Media Marketing Manager,SMD Performance Media,1,5.0,8,0,1376
2026-08-09,Social Media Marketing Manager,IHK Akademie Schwarzwald-Baar-Heuberg,1,5.0,9,0,1376
2026-08-09,Social Media Marketing Manager,alfatraining Bildungszentrum GmbH,1,5.0,10,0,1376
2026-08-09,Social Media Marketing Manager,TERTIA Berufsförderung GmbH & Co. KG,1,5.0,11,0,1376
2026-08-09,Social Media Marketing Manager,Karriere Tutor GmbH,1,5.0,12,0,1376
2026-08-09,Social Media Marketing Manager,Masters of Digital GmbH,1,5.0,14,0,1376
2026-08-09,Social Media Marketing Manager,Bildungszentrum Deutschland BZD GmbH,1,5.0,15,0,1376
2026-08-09,Social Media Marketing Manager,mycareernow,1,5.0,19,0,1376
2026-08-09,Social Media Marketing Manager,Bildungsinstitut Gros,1,5.0,20,0,1376
2026-08-09,Social Media Marketing Manager Weiterbildung,Bildungsinstitut Gros,2,10.0,2,0,1081
2026-08-09,Social Media Marketing Manager Weiterbildung,ecomex GmbH & Co. KG,2,10.0,10,1,1081
2026-08-09,Social Media Marketing Manager Weiterbildung,OneCareer,2,10.0,17,0,1081
2026-08-09,Social Media Marketing Manager Weiterbildung,Webmasters Akademie Nürnberg GmbH,1,5.0,1,0,1081
2026-08-09,Social Media Marketing Manager Weiterbildung,Morphos GmbH,1,5.0,3,0,1081
2026-08-09,Social Media Marketing Manager Weiterbildung,velpTEC GmbH,1,5.0,4,0,1081
2026-08-09,Social Media Marketing Manager Weiterbildung,Akademie Überlingen,1,5.0,5,0,1081
2026-08-09,Social Media Marketing Manager Weiterbildung,WBK Akademie GmbH,1,5.0,6,0,1081
2026-08-09,Social Media Marketing Manager Weiterbildung,Business Trends Academy,1,5.0,7,0,1081
2026-08-09,Social Media Marketing Manager Weiterbildung,GrandEdu GmbH,1,5.0,8,0,1081
2026-08-09,Social Media Marketing Manager Weiterbildung,DeLSt GmbH Deutsches eLearning Studieninstitut,1,5.0,9,0,1081
2026-08-09,Social Media Marketing Manager Weiterbildung,SMD Performance Media,1,5.0,11,0,1081
2026-08-09,Social Media Marketing Manager Weiterbildung,Karriere Tutor GmbH,1,5.0,12,0,1081
2026-08-09,Social Media Marketing Manager Weiterbildung,Masters of Digital GmbH,1,5.0,13,0,1081
2026-08-09,Social Media Marketing Manager Weiterbildung,mycareernow,1,5.0,14,0,1081
2026-08-09,Social Media Marketing Manager Weiterbildung,LVQ Weiterbildung und Beratung GmbH,1,5.0,16,0,1081
2026-08-09,Social Media Marketing Manager Weiterbildung,Nest Academy GmbH,1,5.0,18,0,1081
2026-08-09,Social Media Plattformen,Karriere Tutor GmbH,4,20.0,1,0,2120
2026-08-09,Social Media Plattformen,SMD Performance Media,4,20.0,10,0,2120
2026-08-09,Social Media Plattformen,velpTEC GmbH,2,10.0,3,0,2120
2026-08-09,Social Media Plattformen,GrandEdu GmbH,2,10.0,5,0,2120
2026-08-09,Social Media Plattformen,Masters of Digital GmbH,2,10.0,8,0,2120
2026-08-09,Social Media Plattformen,OneCareer,1,5.0,9,0,2120
2026-08-09,Social Media Plattformen,Distart Education GmbH,1,5.0,12,0,2120
2026-08-09,Social Media Plattformen,MYPEGASUS Akademie GmbH,1,5.0,13,0,2120
2026-08-09,Social Media Plattformen,ecomex GmbH & Co. KG,1,5.0,14,1,2120
2026-08-09,Social Media Plattformen,FiGD Akademie für Medienentwicklung,1,5.0,18,0,2120
2026-08-09,Social Media Plattformen,Zukunft Fachkräfte Deutschland GmbH,1,5.0,20,0,2120
2026-08-09,Social Media Marketing,IU Akademie IU Internationale Hochschule,1,5.0,1,0,4427
2026-08-09,Social Media Marketing,DAA - Deutsche Angestellten- Akademie gGmbH,1,5.0,2,0,4427
2026-08-09,Social Media Marketing,Berger Bildungsinstitut GmbH,1,5.0,3,0,4427
2026-08-09,Social Media Marketing,IBB Institut für Berufliche Bildung AG,1,5.0,4,0,4427
2026-08-09,Social Media Marketing,bam GmbH,1,5.0,5,0,4427
2026-08-09,Social Media Marketing,Business Trends Academy,1,5.0,6,0,4427
2026-08-09,Social Media Marketing,GfM GmbH & Co. KG,1,5.0,7,0,4427
2026-08-09,Social Media Marketing,PersonaPlan GmbH,1,5.0,8,0,4427
2026-08-09,Social Media Marketing,Berufliche Fortbildungszentren der Bayerischen Wirtschaft (bfz) gGmbH,1,5.0,9,0,4427
2026-08-09,Social Media Marketing,cimdata Bildungsakademie GmbH,1,5.0,10,0,4427
2026-08-09,Social Media Marketing,Lernstudio Barbarossa/MegaKids Fortbildungs GmbH,1,5.0,11,0,4427
2026-08-09,Social Media Marketing,OneCareer,1,5.0,12,0,4427
2026-08-09,Social Media Marketing,Do IT Digital GmbH,1,5.0,13,0,4427
2026-08-09,Social Media Marketing,Fortbildungsakademie der Wirtschaft (FAW) gGmbH,1,5.0,14,0,4427
2026-08-09,Social Media Marketing,TERTIA Berufsförderung GmbH & Co. KG,1,5.0,15,0,4427
2026-08-09,Social Media Marketing,SWA Bildungsakademie GmbH,1,5.0,16,0,4427
2026-08-09,Social Media Marketing,Lecturio GmbH,1,5.0,17,0,4427
2026-08-09,Social Media Marketing,Kreisvolkshochschule Uelzen/Lüchow-Dannenberg,1,5.0,18,0,4427
2026-08-09,Social Media Marketing,Akademie für berufliche Aus- und Weiterbildung Schweiger & Schmitt GmbH,1,5.0,19,0,4427
2026-08-09,Social Media Marketing,its digital akademie GmbH,1,5.0,20,0,4427
2026-08-09,Strategisches Online Marketing,SMD Performance Media,6,30.0,4,0,1796
2026-08-09,Strategisches Online Marketing,OneCareer,3,15.0,1,0,1796
2026-08-09,Strategisches Online Marketing,Masters of Digital GmbH,3,15.0,12,0,1796
2026-08-09,Strategisches Online Marketing,GrandEdu GmbH,2,10.0,17,0,1796
2026-08-09,Strategisches Online Marketing,Bildung Next Level GmbH,1,5.0,2,0,1796
2026-08-09,Strategisches Online Marketing,Karriere Tutor GmbH,1,5.0,3,0,1796
2026-08-09,Strategisches Online Marketing,mycareernow,1,5.0,11,0,1796
2026-08-09,Strategisches Online Marketing,ecomex GmbH & Co. KG,1,5.0,16,1,1796
2026-08-09,Strategisches Online Marketing,Talentspring Academy Group,1,5.0,19,0,1796
2026-08-09,Strategisches Online Marketing,Nest Academy GmbH,1,5.0,20,0,1796
2026-08-09,Social Media Kurs,OneCareer,8,40.0,6,0,2844
2026-08-09,Social Media Kurs,Nest Academy GmbH,2,10.0,3,0,2844
2026-08-09,Social Media Kurs,Masters of Digital GmbH,2,10.0,7,0,2844
2026-08-09,Social Media Kurs,Learnix GmbH,1,5.0,1,0,2844
2026-08-09,Social Media Kurs,Karriere Tutor GmbH,1,5.0,2,0,2844
2026-08-09,Social Media Kurs,Learning Digital Academy GmbH,1,5.0,4,0,2844
2026-08-09,Social Media Kurs,IU Akademie IU Internationale Hochschule,1,5.0,5,0,2844
2026-08-09,Social Media Kurs,GrandEdu GmbH,1,5.0,9,0,2844
2026-08-09,Social Media Kurs,Talentspring Academy Group,1,5.0,14,0,2844
2026-08-09,Social Media Kurs,Akademie Überlingen,1,5.0,17,0,2844
2026-08-09,Social Media Kurs,Distart Education GmbH,1,5.0,18,0,2844
2026-08-09,Suchmaschinenmarketing,OneCareer,4,20.0,5,0,854
2026-08-09,Suchmaschinenmarketing,Karriere Tutor GmbH,2,10.0,7,0,854
2026-08-09,Suchmaschinenmarketing,Learning Digital Academy GmbH,1,5.0,1,0,854
2026-08-09,Suchmaschinenmarketing,Talentspring Academy Group,1,5.0,2,0,854
2026-08-09,Suchmaschinenmarketing,ecomex GmbH & Co. KG,1,5.0,3,1,854
2026-08-09,Suchmaschinenmarketing,GFN GmbH,1,5.0,4,0,854
2026-08-09,Suchmaschinenmarketing,IBB Institut für Berufliche Bildung AG,1,5.0,10,0,854
2026-08-09,Suchmaschinenmarketing,Lernstudio Barbarossa/MegaKids Fortbildungs GmbH,1,5.0,12,0,854
2026-08-09,Suchmaschinenmarketing,TERTIA Berufsförderung GmbH & Co. KG,1,5.0,13,0,854
2026-08-09,Suchmaschinenmarketing,Fortbildungsakademie der Wirtschaft (FAW) gGmbH,1,5.0,14,0,854
2026-08-09,Suchmaschinenmarketing,PBF Personalberatung und Bildungsakademie Fasulo GmbH,1,5.0,15,0,854
2026-08-09,Suchmaschinenmarketing,Lecturio GmbH,1,5.0,16,0,854
2026-08-09,Suchmaschinenmarketing,Berger Bildungsinstitut GmbH,1,5.0,17,0,854
2026-08-09,Suchmaschinenmarketing,Ihr JobCoach. Gesellschaft für Erwachsenenbildung mbH,1,5.0,18,0,854
2026-08-09,Suchmaschinenmarketing,Bildungswerk der Hessischen Wirtschaft e. V.,1,5.0,19,0,854
2026-08-09,Suchmaschinenmarketing,Do IT Digital GmbH,1,5.0,20,0,854
2026-08-09,Suchmaschinenmarketing und Google Ads,OneCareer,5,25.0,1,0,297
2026-08-09,Suchmaschinenmarketing und Google Ads,Masters of Digital GmbH,4,20.0,3,0,297
2026-08-09,Suchmaschinenmarketing und Google Ads,Nest Academy GmbH,3,15.0,4,0,297
2026-08-09,Suchmaschinenmarketing und Google Ads,Learning Digital Academy GmbH,2,10.0,9,0,297
2026-08-09,Suchmaschinenmarketing und Google Ads,GrandEdu GmbH,2,10.0,14,0,297
2026-08-09,Suchmaschinenmarketing und Google Ads,SMD Performance Media,1,5.0,11,0,297
2026-08-09,Suchmaschinenmarketing und Google Ads,mycareernow,1,5.0,12,0,297
2026-08-09,Suchmaschinenmarketing und Google Ads,GFN GmbH,1,5.0,19,0,297
2026-08-09,Suchmaschinenmarketing und Google Ads,ecomex GmbH & Co. KG,1,5.0,20,1,297
2026-08-09,Suchmaschinenoptimierung,OneCareer,5,25.0,6,0,1648
2026-08-09,Suchmaschinenoptimierung,Talentspring Academy Group,3,15.0,1,0,1648
2026-08-09,Suchmaschinenoptimierung,velpTEC GmbH,2,10.0,9,0,1648
2026-08-09,Suchmaschinenoptimierung,Karriere Tutor GmbH,1,5.0,2,0,1648
2026-08-09,Suchmaschinenoptimierung,COMCAVE.COLLEGE GmbH,1,5.0,4,0,1648
2026-08-09,Suchmaschinenoptimierung,GrandEdu GmbH,1,5.0,5,0,1648
2026-08-09,Suchmaschinenoptimierung,Nest Academy GmbH,1,5.0,10,0,1648
2026-08-09,Suchmaschinenoptimierung,Bildungswerk der Hessischen Wirtschaft e. V.,1,5.0,13,0,1648
2026-08-09,Suchmaschinenoptimierung,Lernstudio Barbarossa/MegaKids Fortbildungs GmbH,1,5.0,14,0,1648
2026-08-09,Suchmaschinenoptimierung,TERTIA Berufsförderung GmbH & Co. KG,1,5.0,16,0,1648
2026-08-09,Suchmaschinenoptimierung,Masters of Digital GmbH,1,5.0,17,0,1648
2026-08-09,Suchmaschinenoptimierung,PBF Personalberatung und Bildungsakademie Fasulo GmbH,1,5.0,19,0,1648
2026-08-09,Suchmaschinenoptimierung,IBB Institut für Berufliche Bildung AG,1,5.0,20,0,1648
2026-08-09,Suchmaschinenwerbung,OneCareer,7,35.0,2,0,589
2026-08-09,Suchmaschinenwerbung,velpTEC GmbH,6,30.0,4,0,589
2026-08-09,Suchmaschinenwerbung,mycareernow,3,15.0,3,0,589
2026-08-09,Suchmaschinenwerbung,Talentspring Academy Group,1,5.0,1,0,589
2026-08-09,Suchmaschinenwerbung,Masters of Digital GmbH,1,5.0,7,0,589
2026-08-09,Suchmaschinenwerbung,cimdata Bildungsakademie GmbH,1,5.0,9,0,589
2026-08-09,Suchmaschinenwerbung,GrandEdu GmbH,1,5.0,14,0,589
2026-08-09,Texterstellung mit KI,A-Leecon GmbH,18,90.0,1,0,257
2026-08-09,Texterstellung mit KI,WBS TRAINING SE,1,5.0,12,0,257
2026-08-09,Texterstellung mit KI,Karriere Tutor GmbH,1,5.0,14,0,257
2026-08-09,Videos bearbeiten,Business Trends Academy,3,15.0,1,0,291
2026-08-09,Videos bearbeiten,bfz gGmbH Berufliche Fortbildu der Bayerischen Wirtschaft,2,10.0,5,0,291
2026-08-09,Videos bearbeiten,faw gGmbH Die Fortbildungsakademie der Wirtschaft gGmbH,2,10.0,9,0,291
2026-08-09,Videos bearbeiten,HECKER CONSULTING,2,10.0,10,0,291
2026-08-09,Videos bearbeiten,Bildungswerk der Thüringer Wirtschaft e.V,2,10.0,11,0,291
2026-08-09,Videos bearbeiten,future Training & Consulting GmbH,1,5.0,3,0,291
2026-08-09,Videos bearbeiten,COMCAVE.COLLEGE GmbH,1,5.0,4,0,291
2026-08-09,Videos bearbeiten,bbw Akademie für betriebswirtschaftliche Weiterbildung GmbH,1,5.0,6,0,291
2026-08-09,Videos bearbeiten,ecomex GmbH & Co. KG,1,5.0,7,1,291
2026-08-09,Videos bearbeiten,Akademie Überlingen,1,5.0,8,0,291
2026-08-09,Videos bearbeiten,Education partners GmbH,1,5.0,12,0,291
2026-08-09,Videos bearbeiten,IBB Institut für Berufliche Bildung AG,1,5.0,15,0,291
2026-08-09,Videos bearbeiten,WBS TRAINING SE,1,5.0,18,0,291
2026-08-09,Videos bearbeiten,GFN GmbH,1,5.0,19,0,291
2026-08-09,Webdesign Kurs,OneCareer,4,20.0,5,0,2262
2026-08-09,Webdesign Kurs,GFN GmbH,3,15.0,4,0,2262
2026-08-09,Webdesign Kurs,FiGD Akademie für Medienentwicklung,2,10.0,2,0,2262
2026-08-09,Webdesign Kurs,Talentspring Academy Group,2,10.0,6,0,2262
2026-08-09,Webdesign Kurs,alfatraining Bildungszentrum GmbH,2,10.0,9,0,2262
2026-08-09,Webdesign Kurs,ecomex GmbH & Co. KG,1,5.0,1,1,2262
2026-08-09,Webdesign Kurs,Ironhack Germany GmbH,1,5.0,7,0,2262
2026-08-09,Webdesign Kurs,Berufliche Fortbildungszentren der Bayerischen Wirtschaft (bfz) gGmbH,1,5.0,8,0,2262
2026-08-09,Webdesign Kurs,PSB Europe GmbH,1,5.0,10,0,2262
2026-08-09,Webdesign Kurs,Bildung First GmbH,1,5.0,13,0,2262
2026-08-09,Webdesign Kurs,Karriere Tutor GmbH,1,5.0,17,0,2262
2026-08-09,Webdesign Kurs,formful education GmbH,1,5.0,18,0,2262
2026-08-09,Weiterbildung Digital Marketing,OMR Education GmbH,6,30.0,2,0,4611
2026-08-09,Weiterbildung Digital Marketing,Nest Academy GmbH,3,15.0,12,0,4611
2026-08-09,Weiterbildung Digital Marketing,mycareernow,1,5.0,1,0,4611
2026-08-09,Weiterbildung Digital Marketing,Talentivo GmbH,1,5.0,5,0,4611
2026-08-09,Weiterbildung Digital Marketing,Deutsche Hochschule für Angewandte Wissenschaften - German University of Applied Sciences,1,5.0,6,0,4611
2026-08-09,Weiterbildung Digital Marketing,ecomex GmbH & Co. KG,1,5.0,8,1,4611
2026-08-09,Weiterbildung Digital Marketing,OneCareer,1,5.0,10,0,4611
2026-08-09,Weiterbildung Digital Marketing,Stapelfux Akademie,1,5.0,11,0,4611
2026-08-09,Weiterbildung Digital Marketing,A-Leecon GmbH,1,5.0,14,0,4611
2026-08-09,Weiterbildung Digital Marketing,COMCAVE.COLLEGE GmbH,1,5.0,16,0,4611
2026-08-09,Weiterbildung Digital Marketing,WBK Akademie GmbH,1,5.0,18,0,4611
2026-08-09,Weiterbildung Digital Marketing,GrandEdu GmbH,1,5.0,19,0,4611
2026-08-09,Weiterbildung Digital Marketing,Mentify Learn GmbH,1,5.0,20,0,4611
2026-08-09,Weiterbildung im E-Commerce,bfw - Unternehmen für Bildung.,1,5.0,1,0,1546
2026-08-09,Weiterbildung im E-Commerce,Fortbildungsakademie der Wirtschaft (FAW) gGmbH,1,5.0,2,0,1546
2026-08-09,Weiterbildung im E-Commerce,Minister Fachschule GmbH,1,5.0,3,0,1546
2026-08-09,Weiterbildung im E-Commerce,Do IT Digital GmbH,1,5.0,4,0,1546
2026-08-09,Weiterbildung im E-Commerce,Bildungswerk der Hessischen Wirtschaft e. V.,1,5.0,5,0,1546
2026-08-09,Weiterbildung im E-Commerce,Berger Bildungsinstitut GmbH,1,5.0,6,0,1546
2026-08-09,Weiterbildung im E-Commerce,Donner + Partner GmbH Baden-Württemberg,1,5.0,7,0,1546
2026-08-09,Weiterbildung im E-Commerce,Berufliche Fortbildungszentren der Bayerischen Wirtschaft (bfz) gGmbH,1,5.0,8,0,1546
2026-08-09,Weiterbildung im E-Commerce,TÜV Rheinland Akademie GmbH,1,5.0,9,0,1546
2026-08-09,Weiterbildung im E-Commerce,Lecturio GmbH,1,5.0,10,0,1546
2026-08-09,Weiterbildung im E-Commerce,Horizonia GmbH,1,5.0,11,0,1546
2026-08-09,Weiterbildung im E-Commerce,Reha & Beruf gGmbH,1,5.0,12,0,1546
2026-08-09,Weiterbildung im E-Commerce,ecomex GmbH & Co. KG,1,5.0,13,1,1546
2026-08-09,Weiterbildung im E-Commerce,Bildungswerk der nordhessischen Wirtschaft gemeinnützige GmbH,1,5.0,14,0,1546
2026-08-09,Weiterbildung im E-Commerce,GfM GmbH & Co. KG,1,5.0,15,0,1546
2026-08-09,Weiterbildung im E-Commerce,NordWest Training UG (haftungsbeschränkt),1,5.0,16,0,1546
2026-08-09,Weiterbildung im E-Commerce,IFP Gesellschaft für Fortbildung und Personalentwicklung mbH,1,5.0,17,0,1546
2026-08-09,Weiterbildung im E-Commerce,Stiftung Lernen-Fördern-Arbeiten (LFA),1,5.0,18,0,1546
2026-08-09,Weiterbildung im E-Commerce,BilSE-Institut für Bildung und Forschung GmbH,1,5.0,19,0,1546
2026-08-09,Weiterbildung im E-Commerce,SWA Bildungsakademie GmbH,1,5.0,20,0,1546
2026-08-09,Weiterbildung KI,Leecon TS GmbH,4,20.0,11,0,10000
2026-08-09,Weiterbildung KI,Smart Future Campus GmbH,3,15.0,2,0,10000
2026-08-09,Weiterbildung KI,Skilldrops GmbH,2,10.0,5,0,10000
2026-08-09,Weiterbildung KI,mycareernow,2,10.0,9,0,10000
2026-08-09,Weiterbildung KI,inab - Ausbildungs- und Beschäftigungsgesellschaft des bfw mbH,2,10.0,10,0,10000
2026-08-09,Weiterbildung KI,IfDKI,1,5.0,1,0,10000
2026-08-09,Weiterbildung KI,ImpaQt Education Group,1,5.0,4,0,10000
2026-08-09,Weiterbildung KI,Berger Bildungsinstitut GmbH,1,5.0,6,0,10000
2026-08-09,Weiterbildung KI,ecomex GmbH & Co. KG,1,5.0,7,1,10000
2026-08-09,Weiterbildung KI,A-Leecon GmbH,1,5.0,8,0,10000
2026-08-09,Weiterbildung KI,GFN GmbH,1,5.0,12,0,10000
2026-08-09,Weiterbildung KI,Mentify Learn GmbH,1,5.0,19,0,10000
2026-08-09,Weiterbildung Marketing,OMR Education GmbH,4,20.0,1,0,8352
2026-08-09,Weiterbildung Marketing,A-Leecon GmbH,4,20.0,8,0,8352
2026-08-09,Weiterbildung Marketing,Nest Academy GmbH,3,15.0,9,0,8352
2026-08-09,Weiterbildung Marketing,Webmasters Akademie Nürnberg GmbH,2,10.0,12,0,8352
2026-08-09,Weiterbildung Marketing,Deutsche Hochschule für Angewandte Wissenschaften - German University of Applied Sciences,1,5.0,2,0,8352
2026-08-09,Weiterbildung Marketing,ecomex GmbH & Co. KG,1,5.0,4,1,8352
2026-08-09,Weiterbildung Marketing,OneCareer,1,5.0,6,0,8352
2026-08-09,Weiterbildung Marketing,mycareernow,1,5.0,7,0,8352
2026-08-09,Weiterbildung Marketing,WBK Akademie GmbH,1,5.0,11,0,8352
2026-08-09,Weiterbildung Marketing,Mentify Learn GmbH,1,5.0,18,0,8352
2026-08-09,Weiterbildung Marketing,GrandEdu GmbH,1,5.0,20,0,8352
2026-08-09,Weiterbildung Suchmaschinenmarketing,Karriere Tutor GmbH,8,40.0,7,0,640
2026-08-09,Weiterbildung Suchmaschinenmarketing,Talentspring Academy Group,2,10.0,1,0,640
2026-08-09,Weiterbildung Suchmaschinenmarketing,OneCareer,2,10.0,5,0,640
2026-08-09,Weiterbildung Suchmaschinenmarketing,ecomex GmbH & Co. KG,1,5.0,2,1,640
2026-08-09,Weiterbildung Suchmaschinenmarketing,Learning Digital Academy GmbH,1,5.0,3,0,640
2026-08-09,Weiterbildung Suchmaschinenmarketing,GFN GmbH,1,5.0,4,0,640
2026-08-09,Weiterbildung Suchmaschinenmarketing,IU Akademie IU Internationale Hochschule,1,5.0,11,0,640
2026-08-09,Weiterbildung Suchmaschinenmarketing,velpTEC GmbH,1,5.0,12,0,640
2026-08-09,Weiterbildung Suchmaschinenmarketing,Distart Education GmbH,1,5.0,14,0,640
2026-08-09,Weiterbildung Suchmaschinenmarketing,GrandEdu GmbH,1,5.0,16,0,640
2026-08-09,Weiterbildung Suchmaschinenmarketing,mycareernow,1,5.0,20,0,640
2026-08-09,WordPress,Karriere Tutor GmbH,5,25.0,2,0,1033
2026-08-09,WordPress,velpTEC GmbH,4,20.0,8,0,1033
2026-08-09,WordPress,future Training & Consulting GmbH,3,15.0,4,0,1033
2026-08-09,WordPress,Masters of Digital GmbH,3,15.0,7,0,1033
2026-08-09,WordPress,Talentspring Academy Group,1,5.0,1,0,1033
2026-08-09,WordPress,ecomex GmbH & Co. KG,1,5.0,3,1,1033
2026-08-09,WordPress,Wildner Akademie für Digitale Wirtschaft & Management,1,5.0,13,0,1033
2026-08-09,WordPress,WBS TRAINING SE,1,5.0,14,0,1033
2026-08-09,WordPress,Learning Digital Academy GmbH,1,5.0,19,0,1033
2026-08-09,Wordpress Kurs,Karriere Tutor GmbH,4,20.0,1,0,409
2026-08-09,Wordpress Kurs,Bildung Next Level GmbH,4,20.0,7,0,409
2026-08-09,Wordpress Kurs,Talentspring Academy Group,3,15.0,3,0,409
2026-08-09,Wordpress Kurs,ecomex GmbH & Co. KG,1,5.0,2,1,409
2026-08-09,Wordpress Kurs,future Training & Consulting GmbH,1,5.0,4,0,409
2026-08-09,Wordpress Kurs,Learning Digital Academy GmbH,1,5.0,6,0,409
2026-08-09,Wordpress Kurs,cimdata Bildungsakademie GmbH,1,5.0,14,0,409
2026-08-09,Wordpress Kurs,Bildungswerk der nordhessischen Wirtschaft gemeinnützige GmbH,1,5.0,15,0,409
2026-08-09,Wordpress Kurs,Bildungswerk der Hessischen Wirtschaft e. V.,1,5.0,16,0,409
2026-08-09,Wordpress Kurs,its digital akademie GmbH,1,5.0,18,0,409
2026-08-09,Wordpress Kurs,Prisma Bildungsplattform e. V.,1,5.0,19,0,409
2026-08-09,Wordpress Kurs,TERTIA Berufsförderung GmbH & Co. KG,1,5.0,20,0,409
2026-08-09,Wordpress Lernen,Karriere Tutor GmbH,10,50.0,1,0,276
2026-08-09,Wordpress Lernen,Talentspring Academy Group,4,20.0,2,0,276
2026-08-09,Wordpress Lernen,future Training & Consulting GmbH,2,10.0,5,0,276
2026-08-09,Wordpress Lernen,ecomex GmbH & Co. KG,1,5.0,3,1,276
2026-08-09,Wordpress Lernen,Masters of Digital GmbH,1,5.0,6,0,276
2026-08-09,Wordpress Lernen,Learning Digital Academy GmbH,1,5.0,11,0,276
2026-08-09,Wordpress Lernen,cimdata Bildungsakademie GmbH,1,5.0,13,0,276
2026-08-09,Vibe Coding,Digitale Leute School,13,65.0,1,0,158
2026-08-09,Vibe Coding,velpTEC GmbH,3,15.0,4,0,158
2026-08-09,Vibe Coding,Next Level Campus GmbH,2,10.0,11,0,158
2026-08-09,Vibe Coding,A-Leecon GmbH,1,5.0,7,0,158
2026-08-09,Vibe Coding,ecomex GmbH & Co. KG,1,5.0,14,1,158
2026-08-09,KI-Agenten,A-Leecon GmbH,4,20.0,3,0,1172
2026-08-09,KI-Agenten,Talentspring Academy Group,3,15.0,4,0,1172
2026-08-09,KI-Agenten,Masters of Digital GmbH,3,15.0,6,0,1172
2026-08-09,KI-Agenten,Smart Future Campus GmbH,2,10.0,2,0,1172
2026-08-09,KI-Agenten,Learnix GmbH,2,10.0,18,0,1172
2026-08-09,KI-Agenten,Nest Academy GmbH,1,5.0,1,0,1172
2026-08-09,KI-Agenten,velpTEC GmbH,1,5.0,9,0,1172
2026-08-09,KI-Agenten,StackFuel GmbH,1,5.0,10,0,1172
2026-08-09,KI-Agenten,MSIT Master School Institute of Technology,1,5.0,12,0,1172
2026-08-09,KI-Agenten,Agile Heroes GmbH,1,5.0,15,0,1172
2026-08-09,KI-Agenten,Education partners GmbH,1,5.0,20,0,1172
2026-08-09,Chat GPT,brainymotion,12,60.0,9,0,127
2026-08-09,Chat GPT,StackFuel GmbH,4,20.0,1,0,127
2026-08-09,Chat GPT,brainymotion München,1,5.0,5,0,127
2026-08-09,Chat GPT,New Horizons Nord,1,5.0,6,0,127
2026-08-09,Chat GPT,New Horizons Akademie,1,5.0,7,0,127
2026-08-09,Chat GPT,IntelliLearn Akademie GmbH,1,5.0,8,0,127
2026-08-09,Co-Pilot,A-Leecon GmbH,10,50.0,3,0,44
2026-08-09,Co-Pilot,Learning Digital Academy GmbH,4,20.0,5,0,44
2026-08-09,Co-Pilot,WBK Akademie GmbH,1,5.0,1,0,44
2026-08-09,Co-Pilot,cimdata Bildungsakademie GmbH,1,5.0,2,0,44
2026-08-09,Co-Pilot,StackFuel GmbH,1,5.0,4,0,44
2026-08-09,Co-Pilot,ifmera academy GmbH,1,5.0,10,0,44
